stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000350425	9606.ENSP00000384906	APOA4	SAA1	9606	0.773	0.0	0.0	0.0	0.0	0.0	0.54	0.527
9606.ENSP00000350425	9606.ENSP00000497642	APOA4	LPL	9606	0.781	0.0	0.0	0.0	0.0	0.0	0.54	0.544
9606.ENSP00000350425	9606.ENSP00000416066	APOA4	SERPINA1	9606	0.793	0.0	0.0	0.0	0.15	0.0	0.0	0.767
9606.ENSP00000350425	9606.ENSP00000427679	APOA4	MTTP	9606	0.851	0.0	0.0	0.0	0.257	0.0	0.4	0.694
9606.ENSP00000350425	9606.ENSP00000465356	APOA4	APOC1	9606	0.969	0.0	0.0	0.0	0.086	0.0	0.72	0.891
9606.ENSP00000350844	9606.ENSP00000431254	PAX5	IGLL5	9606	0.643	0.0	0.0	0.0	0.161	0.0	0.0	0.592
9606.ENSP00000350844	9606.ENSP00000357152	PAX5	CD1C	9606	0.681	0.0	0.0	0.0	0.143	0.0	0.0	0.643
9606.ENSP00000350844	9606.ENSP00000411355	PAX5	PTPRC	9606	0.689	0.0	0.0	0.0	0.09	0.059	0.0	0.666
9606.ENSP00000350844	9606.ENSP00000370697	PAX5	P2RY8	9606	0.71	0.0	0.0	0.0	0.07	0.0	0.0	0.701
9606.ENSP00000350844	9606.ENSP00000433277	PAX5	MS4A1	9606	0.712	0.0	0.0	0.0	0.529	0.0	0.0	0.413
9606.ENSP00000350844	9606.ENSP00000356024	PAX5	CR2	9606	0.72	0.0	0.0	0.0	0.2	0.045	0.0	0.663
9606.ENSP00000350844	9606.ENSP00000451506	PAX5	TCL1A	9606	0.724	0.0	0.0	0.0	0.421	0.0	0.0	0.543
9606.ENSP00000350844	9606.ENSP00000478887	PAX5	MYC	9606	0.784	0.0	0.0	0.0	0.056	0.063	0.0	0.776
9606.ENSP00000350844	9606.ENSP00000471921	PAX5	SPIB	9606	0.8	0.0	0.0	0.0	0.233	0.0	0.0	0.749
9606.ENSP00000350844	9606.ENSP00000363689	PAX5	ID3	9606	0.821	0.0	0.0	0.0	0.042	0.292	0.0	0.758
9606.ENSP00000350844	9606.ENSP00000418525	PAX5	MME	9606	0.843	0.0	0.0	0.0	0.042	0.0	0.0	0.843
9606.ENSP00000350844	9606.ENSP00000376544	PAX5	CD79B	9606	0.86	0.0	0.0	0.0	0.293	0.0	0.0	0.811
9606.ENSP00000350844	9606.ENSP00000371219	PAX5	RHOH	9606	0.87	0.0	0.0	0.0	0.188	0.0	0.0	0.846
9606.ENSP00000350844	9606.ENSP00000376786	PAX5	POU2AF1	9606	0.884	0.0	0.0	0.0	0.361	0.0	0.0	0.826
9606.ENSP00000350844	9606.ENSP00000370343	PAX5	IRF4	9606	0.95	0.0	0.0	0.0	0.123	0.0	0.0	0.945
9606.ENSP00000351209	9606.ENSP00000378338	EPHA2	GIT1	9606	0.624	0.0	0.0	0.0	0.058	0.045	0.4	0.387
9606.ENSP00000351209	9606.ENSP00000362680	EPHA2	SRC	9606	0.66	0.0	0.0	0.0	0.072	0.044	0.0	0.648
9606.ENSP00000351209	9606.ENSP00000394049	EPHA2	SLA	9606	0.668	0.0	0.0	0.0	0.0	0.516	0.0	0.341
9606.ENSP00000351209	9606.ENSP00000481994	EPHA2	EPHB6	9606	0.725	0.0	0.0	0.079	0.0	0.0	0.5	0.452
9606.ENSP00000351209	9606.ENSP00000379097	EPHA2	AREG	9606	0.737	0.0	0.0	0.0	0.081	0.0	0.65	0.25
9606.ENSP00000351273	9606.ENSP00000357112	CASP8	AIM2	9606	0.6	0.0	0.0	0.0	0.068	0.0	0.0	0.588
9606.ENSP00000351273	9606.ENSP00000361359	CASP8	CD40	9606	0.625	0.0	0.0	0.0	0.091	0.0	0.0	0.604
9606.ENSP00000351273	9606.ENSP00000363591	CASP8	BAK1	9606	0.632	0.0	0.0	0.0	0.0	0.125	0.0	0.597
9606.ENSP00000351273	9606.ENSP00000356438	CASP8	PTGS2	9606	0.7	0.0	0.0	0.0	0.098	0.0	0.0	0.681
9606.ENSP00000351273	9606.ENSP00000361405	CASP8	MMP9	9606	0.712	0.0	0.0	0.0	0.103	0.0	0.0	0.692
9606.ENSP00000351273	9606.ENSP00000380150	CASP8	CARD11	9606	0.723	0.0	0.0	0.0	0.116	0.292	0.0	0.592
9606.ENSP00000351273	9606.ENSP00000460475	CASP8	NLRP1	9606	0.769	0.0	0.0	0.0	0.2	0.0	0.0	0.723
9606.ENSP00000351273	9606.ENSP00000478887	CASP8	MYC	9606	0.79	0.0	0.0	0.0	0.067	0.124	0.0	0.763
9606.ENSP00000351273	9606.ENSP00000451828	CASP8	AKT1	9606	0.79	0.0	0.0	0.0	0.059	0.067	0.0	0.78
9606.ENSP00000351273	9606.ENSP00000357055	CASP8	PEA15	9606	0.794	0.0	0.0	0.0	0.042	0.51	0.0	0.597
9606.ENSP00000351273	9606.ENSP00000362680	CASP8	SRC	9606	0.853	0.0	0.0	0.0	0.068	0.523	0.0	0.696
9606.ENSP00000351273	9606.ENSP00000359424	CASP8	CHUK	9606	0.95	0.0	0.0	0.0	0.093	0.311	0.5	0.861
9606.ENSP00000351273	9606.ENSP00000362994	CASP8	TRAF1	9606	0.973	0.0	0.0	0.0	0.089	0.51	0.75	0.791
9606.ENSP00000351273	9606.ENSP00000398698	CASP8	TNF	9606	0.999	0.0	0.0	0.0	0.101	0.994	0.0	0.928
9606.ENSP00000351484	9606.ENSP00000498227	NAALADL1	SELL	9606	0.64	0.0	0.0	0.0	0.087	0.0	0.0	0.622
9606.ENSP00000351484	9606.ENSP00000353731	NAALADL1	DPP4	9606	0.776	0.0	0.0	0.0	0.062	0.0	0.0	0.771
9606.ENSP00000351497	9606.ENSP00000363330	FCGR2B	CD52	9606	0.608	0.0	0.0	0.0	0.248	0.0	0.0	0.5
9606.ENSP00000351497	9606.ENSP00000497382	FCGR2B	CD53	9606	0.622	0.0	0.0	0.0	0.379	0.0	0.0	0.417
9606.ENSP00000351497	9606.ENSP00000357158	FCGR2B	FCRL1	9606	0.627	0.0	0.006	0.0	0.108	0.091	0.0	0.578
9606.ENSP00000351497	9606.ENSP00000355157	FCGR2B	FCRL2	9606	0.642	0.0	0.007	0.0	0.122	0.091	0.0	0.588
9606.ENSP00000351497	9606.ENSP00000354901	FCGR2B	CXCL9	9606	0.649	0.0	0.0	0.0	0.169	0.0	0.0	0.595
9606.ENSP00000351497	9606.ENSP00000357076	FCGR2B	TAGLN2	9606	0.651	0.0	0.0	0.0	0.05	0.0	0.0	0.648
9606.ENSP00000351497	9606.ENSP00000376544	FCGR2B	CD79B	9606	0.654	0.0	0.0	0.0	0.142	0.0	0.0	0.614
9606.ENSP00000351497	9606.ENSP00000354566	FCGR2B	CD3E	9606	0.678	0.0	0.0	0.0	0.117	0.0	0.0	0.65
9606.ENSP00000351497	9606.ENSP00000361359	FCGR2B	CD40	9606	0.707	0.0	0.0	0.0	0.121	0.0	0.0	0.68
9606.ENSP00000351497	9606.ENSP00000370989	FCGR2B	CD274	9606	0.711	0.0	0.0	0.0	0.099	0.0	0.0	0.692
9606.ENSP00000351497	9606.ENSP00000398698	FCGR2B	TNF	9606	0.723	0.0	0.0	0.0	0.175	0.0	0.0	0.678
9606.ENSP00000351497	9606.ENSP00000356024	FCGR2B	CR2	9606	0.731	0.0	0.0	0.0	0.064	0.0	0.0	0.724
9606.ENSP00000351497	9606.ENSP00000356946	FCGR2B	FCGR3A	9606	0.744	0.0	0.0	0.0	0.306	0.0	0.0	0.646
9606.ENSP00000351497	9606.ENSP00000356016	FCGR2B	CR1	9606	0.765	0.0	0.0	0.0	0.218	0.0	0.0	0.711
9606.ENSP00000351497	9606.ENSP00000380948	FCGR2B	ITGB2	9606	0.777	0.0	0.0	0.0	0.281	0.0	0.0	0.702
9606.ENSP00000351497	9606.ENSP00000498227	FCGR2B	SELL	9606	0.784	0.0	0.0	0.0	0.179	0.0	0.0	0.747
9606.ENSP00000351497	9606.ENSP00000358165	FCGR2B	FCGR1A	9606	0.838	0.0	0.0	0.0	0.189	0.0	0.0	0.809
9606.ENSP00000351497	9606.ENSP00000454623	FCGR2B	ITGAX	9606	0.838	0.0	0.0	0.0	0.212	0.0	0.0	0.803
9606.ENSP00000351497	9606.ENSP00000391592	FCGR2B	PTPN6	9606	0.842	0.0	0.0	0.0	0.168	0.609	0.0	0.553
9606.ENSP00000351497	9606.ENSP00000411355	FCGR2B	PTPRC	9606	0.918	0.0	0.0	0.0	0.265	0.0	0.0	0.894
9606.ENSP00000351497	9606.ENSP00000431254	FCGR2B	IGLL5	9606	0.928	0.0	0.0	0.0	0.138	0.905	0.0	0.199
9606.ENSP00000351497	9606.ENSP00000405338	FCGR2B	INPP5D	9606	0.996	0.0	0.0	0.0	0.147	0.691	0.9	0.89
9606.ENSP00000351646	9606.ENSP00000358081	STIP1	BAG3	9606	0.876	0.0	0.0	0.0	0.072	0.069	0.72	0.551
9606.ENSP00000351646	9606.ENSP00000364802	STIP1	HSPA1A	9606	0.927	0.0	0.0	0.0	0.226	0.48	0.5	0.683
9606.ENSP00000351671	9606.ENSP00000483330	CCL20	CCL4L2	9606	0.601	0.0	0.0	0.0	0.055	0.0	0.0	0.595
9606.ENSP00000351671	9606.ENSP00000356438	CCL20	PTGS2	9606	0.601	0.0	0.0	0.0	0.245	0.046	0.0	0.49
9606.ENSP00000351671	9606.ENSP00000379097	CCL20	AREG	9606	0.604	0.0	0.0	0.0	0.167	0.0	0.0	0.544
9606.ENSP00000351671	9606.ENSP00000369293	CCL20	IL2RA	9606	0.615	0.0	0.0	0.0	0.099	0.0	0.0	0.591
9606.ENSP00000351671	9606.ENSP00000370842	CCL20	IL33	9606	0.619	0.0	0.0	0.0	0.093	0.0	0.0	0.597
9606.ENSP00000351671	9606.ENSP00000354416	CCL20	CCL28	9606	0.622	0.0	0.0	0.0	0.047	0.0	0.5	0.271
9606.ENSP00000351671	9606.ENSP00000362680	CCL20	SRC	9606	0.625	0.0	0.0	0.0	0.042	0.084	0.5	0.248
9606.ENSP00000351671	9606.ENSP00000479955	CCL20	CCL18	9606	0.631	0.0	0.0	0.0	0.13	0.0	0.0	0.594
9606.ENSP00000351671	9606.ENSP00000359663	CCL20	CD40LG	9606	0.654	0.0	0.0	0.0	0.047	0.0	0.0	0.652
9606.ENSP00000351671	9606.ENSP00000484078	CCL20	CCL15	9606	0.768	0.0	0.0	0.0	0.11	0.0	0.0	0.75
9606.ENSP00000351671	9606.ENSP00000378118	CCL20	CCL8	9606	0.779	0.0	0.0	0.0	0.11	0.0	0.0	0.762
9606.ENSP00000351671	9606.ENSP00000481357	CCL20	CCL23	9606	0.78	0.0	0.0	0.0	0.086	0.0	0.0	0.77
9606.ENSP00000351671	9606.ENSP00000480558	CCL20	CCL3L1	9606	0.782	0.0	0.0	0.0	0.08	0.0	0.4	0.637
9606.ENSP00000351671	9606.ENSP00000375086	CCL20	CCL25	9606	0.823	0.0	0.0	0.0	0.0	0.0	0.5	0.662
9606.ENSP00000351671	9606.ENSP00000354901	CCL20	CXCL9	9606	0.866	0.0	0.0	0.0	0.098	0.0	0.5	0.728
9606.ENSP00000351671	9606.ENSP00000398698	CCL20	TNF	9606	0.931	0.0	0.0	0.0	0.297	0.065	0.4	0.847
9606.ENSP00000351671	9606.ENSP00000482259	CCL20	CCL4	9606	0.94	0.0	0.0	0.0	0.174	0.0	0.5	0.866
9606.ENSP00000351671	9606.ENSP00000427279	CCL20	CXCL2	9606	0.951	0.0	0.0	0.0	0.44	0.0	0.5	0.842
9606.ENSP00000351671	9606.ENSP00000386884	CCL20	CXCR4	9606	0.958	0.0	0.0	0.0	0.061	0.0	0.65	0.885
9606.ENSP00000351671	9606.ENSP00000379110	CCL20	CXCL1	9606	0.981	0.0	0.0	0.0	0.521	0.0	0.5	0.929
9606.ENSP00000352584	9606.ENSP00000389241	AKR1B10	DHRS9	9606	0.786	0.0	0.0	0.0	0.126	0.0	0.0	0.765
9606.ENSP00000352584	9606.ENSP00000401720	AKR1B10	GK	9606	0.924	0.0	0.0	0.0	0.061	0.0	0.9	0.255
9606.ENSP00000352798	9606.ENSP00000479536	COL18A1	CD177	9606	0.645	0.0	0.0	0.0	0.0	0.0	0.0	0.645
9606.ENSP00000352798	9606.ENSP00000370473	COL18A1	IGFBP3	9606	0.649	0.0	0.0	0.0	0.187	0.0	0.0	0.586
9606.ENSP00000352798	9606.ENSP00000497653	COL18A1	COL17A1	9606	0.658	0.0	0.0	0.0	0.0	0.0	0.4	0.454
9606.ENSP00000352798	9606.ENSP00000379823	COL18A1	COL4A3	9606	0.675	0.0	0.0	0.13	0.049	0.0	0.4	0.424
9606.ENSP00000352798	9606.ENSP00000480474	COL18A1	COL19A1	9606	0.693	0.0	0.0	0.109	0.0	0.0	0.4	0.473
9606.ENSP00000352798	9606.ENSP00000374309	COL18A1	LAMA1	9606	0.779	0.0	0.0	0.0	0.0	0.292	0.5	0.427
9606.ENSP00000352798	9606.ENSP00000361405	COL18A1	MMP9	9606	0.92	0.0	0.0	0.0	0.11	0.238	0.75	0.588
9606.ENSP00000352835	9606.ENSP00000378408	MB	GPT	9606	0.705	0.0	0.0	0.0	0.072	0.0	0.0	0.696
9606.ENSP00000352835	9606.ENSP00000381057	MB	RNASE1	9606	0.93	0.0	0.0	0.0	0.0	0.0	0.0	0.93
9606.ENSP00000353025	9606.ENSP00000365402	FAM3C	HLA-C	9606	0.755	0.0	0.0	0.0	0.043	0.216	0.0	0.7
9606.ENSP00000353099	9606.ENSP00000403495	HLA-DRB1	LTA	9606	0.604	0.0	0.0	0.0	0.11	0.0	0.0	0.573
9606.ENSP00000353099	9606.ENSP00000365318	HLA-DRB1	NFKBIL1	9606	0.611	0.0	0.0	0.0	0.0	0.0	0.0	0.611
9606.ENSP00000353099	9606.ENSP00000364711	HLA-DRB1	OGN	9606	0.612	0.0	0.0	0.0	0.08	0.192	0.0	0.52
9606.ENSP00000353099	9606.ENSP00000391592	HLA-DRB1	PTPN6	9606	0.625	0.0	0.0	0.0	0.194	0.0	0.5	0.146
9606.ENSP00000353099	9606.ENSP00000380855	HLA-DRB1	PDCD1LG2	9606	0.629	0.0	0.0	0.0	0.0	0.0	0.5	0.29
9606.ENSP00000353099	9606.ENSP00000354901	HLA-DRB1	CXCL9	9606	0.63	0.0	0.0	0.0	0.162	0.0	0.0	0.577
9606.ENSP00000353099	9606.ENSP00000380948	HLA-DRB1	ITGB2	9606	0.63	0.0	0.0	0.0	0.279	0.0	0.0	0.508
9606.ENSP00000353099	9606.ENSP00000482259	HLA-DRB1	CCL4	9606	0.67	0.0	0.0	0.234	0.179	0.0	0.0	0.518
9606.ENSP00000353099	9606.ENSP00000370989	HLA-DRB1	CD274	9606	0.682	0.0	0.0	0.0	0.073	0.0	0.5	0.37
9606.ENSP00000353099	9606.ENSP00000411355	HLA-DRB1	PTPRC	9606	0.739	0.0	0.0	0.0	0.228	0.0	0.4	0.482
9606.ENSP00000353099	9606.ENSP00000497102	HLA-DRB1	CTLA4	9606	0.746	0.0	0.0	0.0	0.087	0.0	0.0	0.734
9606.ENSP00000353099	9606.ENSP00000364080	HLA-DRB1	HLA-DQB1	9606	0.75	0.0	0.0	0.059	0.336	0.205	0.54	0.076
9606.ENSP00000353099	9606.ENSP00000396330	HLA-DRB1	HLA-DQB2	9606	0.765	0.0	0.0	0.06	0.215	0.0	0.54	0.39
9606.ENSP00000353099	9606.ENSP00000354566	HLA-DRB1	CD3E	9606	0.774	0.0	0.0	0.0	0.111	0.0	0.5	0.533
9606.ENSP00000353099	9606.ENSP00000398698	HLA-DRB1	TNF	9606	0.842	0.0	0.0	0.0	0.135	0.0	0.0	0.825
9606.ENSP00000353099	9606.ENSP00000496848	HLA-DRB1	HLA-DOB	9606	0.944	0.0	0.0	0.064	0.109	0.0	0.9	0.413
9606.ENSP00000353099	9606.ENSP00000364076	HLA-DRB1	HLA-DQA2	9606	0.955	0.0	0.0	0.0	0.303	0.362	0.54	0.808
9606.ENSP00000353099	9606.ENSP00000364114	HLA-DRB1	HLA-DRB5	9606	0.955	0.0	0.0	0.049	0.257	0.773	0.54	0.492
9606.ENSP00000353099	9606.ENSP00000365402	HLA-DRB1	HLA-C	9606	0.967	0.0	0.0	0.0	0.134	0.134	0.9	0.617
9606.ENSP00000353198	9606.ENSP00000431254	PYY	IGLL5	9606	0.608	0.0	0.0	0.0	0.0	0.602	0.0	0.056
9606.ENSP00000353198	9606.ENSP00000361662	PYY	GUCA2B	9606	0.662	0.0	0.0	0.0	0.254	0.311	0.0	0.395
9606.ENSP00000353198	9606.ENSP00000356213	PYY	VIP	9606	0.672	0.0	0.0	0.0	0.139	0.0	0.0	0.634
9606.ENSP00000353198	9606.ENSP00000354416	PYY	CCL28	9606	0.737	0.0	0.0	0.0	0.042	0.0	0.0	0.737
9606.ENSP00000353198	9606.ENSP00000360538	PYY	FFAR4	9606	0.747	0.0	0.0	0.0	0.055	0.0	0.0	0.744
9606.ENSP00000353198	9606.ENSP00000353731	PYY	DPP4	9606	0.752	0.0	0.0	0.0	0.055	0.067	0.0	0.741
9606.ENSP00000353198	9606.ENSP00000379472	PYY	CCK	9606	0.903	0.0	0.0	0.0	0.045	0.0	0.0	0.902
9606.ENSP00000353198	9606.ENSP00000387662	PYY	GCG	9606	0.956	0.0	0.0	0.0	0.496	0.067	0.0	0.915
9606.ENSP00000353198	9606.ENSP00000384364	PYY	NPY	9606	0.98	0.0	0.0	0.068	0.08	0.0	0.9	0.803
9606.ENSP00000353245	9606.ENSP00000484824	C17orf97	MUC1	9606	0.687	0.0	0.0	0.0	0.0	0.099	0.0	0.667
9606.ENSP00000353245	9606.ENSP00000418525	C17orf97	MME	9606	0.724	0.0	0.0	0.0	0.06	0.0	0.0	0.719
9606.ENSP00000353245	9606.ENSP00000494061	C17orf97	MUC2	9606	0.786	0.0	0.0	0.0	0.051	0.074	0.0	0.776
9606.ENSP00000353284	9606.ENSP00000355419	DDX3Y	PCDH11Y	9606	0.621	0.0	0.0	0.0	0.102	0.044	0.0	0.594
9606.ENSP00000353284	9606.ENSP00000442047	DDX3Y	UTY	9606	0.999	0.0	0.0	0.0	0.999	0.236	0.0	0.982
9606.ENSP00000353284	9606.ENSP00000354722	DDX3Y	EIF1AY	9606	0.999	0.053	0.0	0.0	0.999	0.088	0.0	0.889
9606.ENSP00000353475	9606.ENSP00000398698	CLDN7	TNF	9606	0.611	0.0	0.0	0.0	0.0	0.078	0.0	0.596
9606.ENSP00000353475	9606.ENSP00000494061	CLDN7	MUC2	9606	0.67	0.0	0.0	0.0	0.049	0.0	0.0	0.667
9606.ENSP00000353475	9606.ENSP00000385300	CLDN7	CLDN15	9606	0.692	0.0	0.0	0.08	0.0	0.0	0.65	0.12
9606.ENSP00000353475	9606.ENSP00000371958	CLDN7	CD9	9606	0.746	0.0	0.0	0.0	0.097	0.0	0.0	0.73
9606.ENSP00000353475	9606.ENSP00000428780	CLDN7	CLDN23	9606	0.78	0.0	0.0	0.0	0.154	0.0	0.65	0.317
9606.ENSP00000353475	9606.ENSP00000382783	CLDN7	CLDN8	9606	0.803	0.0	0.0	0.054	0.094	0.0	0.65	0.423
9606.ENSP00000353731	9606.ENSP00000360538	DPP4	FFAR4	9606	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.625
9606.ENSP00000353731	9606.ENSP00000384364	DPP4	NPY	9606	0.625	0.0	0.0	0.0	0.0	0.067	0.0	0.615
9606.ENSP00000353731	9606.ENSP00000380150	DPP4	CARD11	9606	0.669	0.0	0.0	0.0	0.06	0.292	0.0	0.542
9606.ENSP00000353731	9606.ENSP00000497274	DPP4	ABCC2	9606	0.708	0.0	0.0	0.0	0.054	0.0	0.0	0.704
9606.ENSP00000353731	9606.ENSP00000427279	DPP4	CXCL2	9606	0.754	0.0	0.0	0.0	0.055	0.292	0.0	0.662
9606.ENSP00000353731	9606.ENSP00000362057	DPP4	NOX1	9606	0.876	0.0	0.0	0.0	0.0	0.0	0.0	0.876
9606.ENSP00000353731	9606.ENSP00000371958	DPP4	CD9	9606	0.882	0.0	0.0	0.0	0.0	0.0	0.0	0.882
9606.ENSP00000353731	9606.ENSP00000447378	DPP4	MGAM	9606	0.885	0.0	0.0	0.0	0.042	0.0	0.0	0.885
9606.ENSP00000353731	9606.ENSP00000360147	DPP4	XPNPEP2	9606	0.946	0.0	0.0	0.0	0.148	0.0	0.9	0.419
9606.ENSP00000353731	9606.ENSP00000418525	DPP4	MME	9606	0.962	0.0	0.0	0.0	0.073	0.0	0.9	0.624
9606.ENSP00000353731	9606.ENSP00000386884	DPP4	CXCR4	9606	0.985	0.0	0.0	0.0	0.0	0.0	0.0	0.985
9606.ENSP00000353731	9606.ENSP00000387662	DPP4	GCG	9606	0.987	0.0	0.128	0.0	0.06	0.0	0.75	0.947
9606.ENSP00000353731	9606.ENSP00000411355	DPP4	PTPRC	9606	0.99	0.0	0.0	0.0	0.058	0.292	0.0	0.987
9606.ENSP00000353731	9606.ENSP00000389326	DPP4	ACE2	9606	0.999	0.0	0.0	0.0	0.06	0.0	0.9	0.995
9606.ENSP00000353785	9606.ENSP00000496415	TPPP	FOXF2	9606	0.647	0.0	0.0	0.0	0.0	0.0	0.0	0.647
9606.ENSP00000354416	9606.ENSP00000387662	CCL28	GCG	9606	0.63	0.0	0.0	0.0	0.044	0.0	0.0	0.629
9606.ENSP00000354416	9606.ENSP00000386884	CCL28	CXCR4	9606	0.695	0.0	0.0	0.0	0.042	0.0	0.65	0.165
9606.ENSP00000354416	9606.ENSP00000375086	CCL28	CCL25	9606	0.705	0.0	0.0	0.0	0.0	0.0	0.5	0.435
9606.ENSP00000354416	9606.ENSP00000379472	CCL28	CCK	9606	0.995	0.0	0.0	0.0	0.0	0.0	0.0	0.995
9606.ENSP00000354416	9606.ENSP00000354901	CCL28	CXCL9	9606	0.997	0.0	0.0	0.0	0.0	0.994	0.5	0.144
9606.ENSP00000354416	9606.ENSP00000427279	CCL28	CXCL2	9606	0.997	0.0	0.0	0.0	0.0	0.994	0.5	0.18
9606.ENSP00000354532	9606.ENSP00000381057	PNP	RNASE1	9606	0.655	0.0	0.0	0.0	0.0	0.0	0.0	0.655
9606.ENSP00000354532	9606.ENSP00000477796	PNP	GCH1	9606	0.689	0.051	0.0	0.0	0.093	0.0	0.0	0.667
9606.ENSP00000354532	9606.ENSP00000416583	PNP	DERA	9606	0.695	0.12	0.0	0.0	0.049	0.232	0.163	0.52
9606.ENSP00000354532	9606.ENSP00000441434	PNP	NNMT	9606	0.917	0.0	0.0	0.0	0.044	0.0	0.9	0.203
9606.ENSP00000354532	9606.ENSP00000364212	PNP	CDA	9606	0.947	0.12	0.0	0.0	0.109	0.0	0.911	0.334
9606.ENSP00000354532	9606.ENSP00000401508	PNP	NAPRT	9606	0.948	0.096	0.0	0.0	0.0	0.0	0.9	0.475
9606.ENSP00000354532	9606.ENSP00000379038	PNP	TYMP	9606	0.965	0.12	0.0	0.0	0.042	0.0	0.9	0.642
9606.ENSP00000354566	9606.ENSP00000365402	CD3E	HLA-C	9606	0.624	0.0	0.0	0.0	0.086	0.0	0.5	0.245
9606.ENSP00000354566	9606.ENSP00000391592	CD3E	PTPN6	9606	0.63	0.0	0.0	0.0	0.151	0.095	0.5	0.151
9606.ENSP00000354566	9606.ENSP00000364076	CD3E	HLA-DQA2	9606	0.654	0.0	0.0	0.0	0.093	0.0	0.5	0.299
9606.ENSP00000354566	9606.ENSP00000436423	CD3E	GNLY	9606	0.67	0.0	0.0	0.0	0.274	0.0	0.0	0.565
9606.ENSP00000354566	9606.ENSP00000497102	CD3E	CTLA4	9606	0.673	0.0	0.0	0.0	0.268	0.0	0.0	0.572
9606.ENSP00000354566	9606.ENSP00000363318	CD3E	IL2RG	9606	0.689	0.0	0.0	0.0	0.475	0.0	0.0	0.431
9606.ENSP00000354566	9606.ENSP00000433277	CD3E	MS4A1	9606	0.692	0.0	0.0	0.0	0.284	0.0	0.0	0.587
9606.ENSP00000354566	9606.ENSP00000364114	CD3E	HLA-DRB5	9606	0.694	0.0	0.0	0.0	0.068	0.0	0.5	0.397
9606.ENSP00000354566	9606.ENSP00000498227	CD3E	SELL	9606	0.698	0.0	0.0	0.0	0.222	0.0	0.0	0.628
9606.ENSP00000354566	9606.ENSP00000360181	CD3E	SH2D1A	9606	0.71	0.0	0.0	0.0	0.438	0.0	0.0	0.506
9606.ENSP00000354566	9606.ENSP00000380855	CD3E	PDCD1LG2	9606	0.713	0.0	0.0	0.0	0.087	0.0	0.5	0.422
9606.ENSP00000354566	9606.ENSP00000369293	CD3E	IL2RA	9606	0.718	0.0	0.0	0.0	0.163	0.0	0.0	0.677
9606.ENSP00000354566	9606.ENSP00000359663	CD3E	CD40LG	9606	0.734	0.0	0.0	0.0	0.363	0.0	0.0	0.599
9606.ENSP00000354566	9606.ENSP00000454623	CD3E	ITGAX	9606	0.742	0.0	0.0	0.0	0.109	0.0	0.0	0.722
9606.ENSP00000354566	9606.ENSP00000364080	CD3E	HLA-DQB1	9606	0.758	0.0	0.0	0.0	0.1	0.0	0.5	0.506
9606.ENSP00000354566	9606.ENSP00000357152	CD3E	CD1C	9606	0.76	0.0	0.0	0.0	0.28	0.0	0.5	0.386
9606.ENSP00000354566	9606.ENSP00000378845	CD3E	LAT	9606	0.77	0.0	0.0	0.0	0.255	0.292	0.5	0.232
9606.ENSP00000354566	9606.ENSP00000356946	CD3E	FCGR3A	9606	0.771	0.0	0.0	0.0	0.165	0.0	0.0	0.736
9606.ENSP00000354566	9606.ENSP00000433642	CD3E	FCGR3B	9606	0.772	0.0	0.0	0.0	0.163	0.0	0.0	0.738
9606.ENSP00000354566	9606.ENSP00000484431	CD3E	CD48	9606	0.78	0.0	0.0	0.0	0.268	0.0	0.0	0.711
9606.ENSP00000354566	9606.ENSP00000370989	CD3E	CD274	9606	0.808	0.0	0.0	0.0	0.067	0.0	0.5	0.623
9606.ENSP00000354566	9606.ENSP00000363330	CD3E	CD52	9606	0.846	0.0	0.0	0.0	0.672	0.0	0.0	0.55
9606.ENSP00000354566	9606.ENSP00000411355	CD3E	PTPRC	9606	0.912	0.0	0.0	0.0	0.27	0.0	0.4	0.816
9606.ENSP00000354566	9606.ENSP00000398655	CD3E	ITK	9606	0.935	0.0	0.0	0.0	0.705	0.0	0.5	0.595
9606.ENSP00000354610	9606.ENSP00000447378	AMY2B	MGAM	9606	0.998	0.056	0.0	0.0	0.067	0.0	0.907	0.985
9606.ENSP00000354665	9606.ENSP00000355265	MT-ND6	MT-ATP8	9606	0.95	0.0	0.0	0.0	0.376	0.0	0.0	0.923
9606.ENSP00000354665	9606.ENSP00000407336	MT-ND6	NDUFB3	9606	0.986	0.0	0.0	0.0	0.0	0.894	0.851	0.233
9606.ENSP00000354665	9606.ENSP00000423673	MT-ND6	NDUFA13	9606	0.993	0.0	0.0	0.0	0.0	0.94	0.851	0.34
9606.ENSP00000354665	9606.ENSP00000354687	MT-ND6	MT-ND1	9606	0.999	0.0	0.0	0.0	0.785	0.94	0.851	0.997
9606.ENSP00000354687	9606.ENSP00000356953	MT-ND1	SDHC	9606	0.824	0.0	0.0	0.0	0.574	0.0	0.172	0.541
9606.ENSP00000354687	9606.ENSP00000355265	MT-ND1	MT-ATP8	9606	0.925	0.0	0.0	0.0	0.358	0.0	0.0	0.889
9606.ENSP00000354687	9606.ENSP00000355385	MT-ND1	R3HDM4	9606	0.948	0.0	0.0	0.0	0.689	0.509	0.585	0.28
9606.ENSP00000354687	9606.ENSP00000364649	MT-ND1	SDHB	9606	0.971	0.095	0.0	0.0	0.665	0.0	0.802	0.587
